id,highway,cycleway,name,surface,geometry
way/1093953519,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3326886, 52.4584652], [13.3326461, 52.4584412], [13.3325121, 52.4583655]]}"
way/1094527080,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4370259, 52.4395251], [13.4370764, 52.4394928]]}"
way/1094666585,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3698697, 52.5159785], [13.3697893, 52.515932], [13.3697142, 52.5158692], [13.3697038, 52.5158176], [13.3696814, 52.5157026], [13.3696647, 52.5156209]]}"
way/1094666587,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3700488, 52.5156683], [13.3700409, 52.5157245], [13.3700285, 52.5157979], [13.3700111, 52.5158356], [13.369984, 52.5158858], [13.3699454, 52.5159503], [13.3698723, 52.5159964]]}"
way/1094666589,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.370155, 52.5158449], [13.3700827, 52.515863], [13.369984, 52.5158858], [13.3698615, 52.5158786], [13.3697142, 52.5158692], [13.3696773, 52.5158668], [13.3696404, 52.5158645], [13.3696087, 52.5158623]]}"
way/1094666590,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3695905, 52.5156155], [13.3696647, 52.5156209], [13.3700488, 52.5156683], [13.3701049, 52.5157286]]}"
way/1094666591,N/A,link,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3701216, 52.5156277], [13.3700488, 52.5156683]]}"
way/1094666592,N/A,link,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.3696647, 52.5156209], [13.3696056, 52.5155881]]}"
way/1094675299,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4795925, 52.526567], [13.4799467, 52.5266068], [13.48004, 52.5266166], [13.4800961, 52.5266225], [13.4801658, 52.5266627]]}"
way/1095339168,primary,track,Knobelsdorffstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2848845, 52.5128454], [13.2851479, 52.5128611], [13.2852394, 52.5128666], [13.2853392, 52.5128752]]}"
way/1095918847,residential,track,Gleditschstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3551852, 52.4937411], [13.3550721, 52.4919573], [13.3550686, 52.4918838], [13.3550488, 52.4916415], [13.3549309, 52.4901391], [13.3549442, 52.4900566]]}"
way/1096473463,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3875717, 52.5333341], [13.3876179, 52.5333529]]}"
way/1096926820,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5867837, 52.5493345], [13.5868384, 52.5493263], [13.5869744, 52.5493048], [13.5870504, 52.549293], [13.5871212, 52.549282], [13.5871731, 52.5492736], [13.5873194, 52.5492501], [13.5873905, 52.5492383], [13.5874401, 52.5492272]]}"
way/1096930513,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5873302, 52.5491589], [13.5873407, 52.5491825], [13.587355, 52.5492014], [13.5873905, 52.5492383], [13.5874464, 52.5493019], [13.5874788, 52.5493457]]}"
way/1097263696,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5204698, 52.5688496], [13.5204824, 52.5688176], [13.5204918, 52.5687795], [13.5205082, 52.5687289], [13.5205353, 52.5686368], [13.520545, 52.5686054], [13.5205769, 52.5685025], [13.5205971, 52.5684466], [13.5206165, 52.5683951], [13.5206237, 52.5683734]]}"
way/1097268668,secondary,track,Prendener Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5205502, 52.5720785], [13.5206746, 52.5716358], [13.5207166, 52.571481]]}"
way/1097270153,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5208407, 52.568409], [13.5208351, 52.5684249], [13.5208123, 52.5684868], [13.5207937, 52.5685318], [13.5207518, 52.5686317], [13.5207391, 52.568662], [13.5207018, 52.5687533], [13.5206752, 52.5688148]]}"
way/1097389877,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3327143, 52.5163608], [13.3327596, 52.5164589]]}"
way/1097855487,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.6131731, 52.504698], [13.613454, 52.5047096], [13.6135841, 52.5047125], [13.6136429, 52.5047137], [13.6137276, 52.5047191]]}"
way/1098384846,cycleway,link,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4437406, 52.5253349], [13.4437773, 52.5252839]]}"
way/1098384847,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4425913, 52.5249823], [13.4425853, 52.5249805], [13.4425102, 52.5249576], [13.4424051, 52.5249256], [13.4422241, 52.5248698], [13.4421855, 52.5248579]]}"
way/1098565998,secondary,track,Storkower Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4568549, 52.5297984], [13.457084, 52.5295657]]}"
way/1098566013,secondary,track,Storkower Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4552263, 52.5314223], [13.4555552, 52.5310981]]}"
way/1098566127,secondary,track,Storkower Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4505094, 52.53622], [13.4506787, 52.5360496]]}"
way/1099625181,secondary,no,Hennigsdorfer Straße,concrete,"{""type"": ""LineString"", ""coordinates"": [[13.2170791, 52.6116071], [13.2171069, 52.6115707], [13.2171569, 52.6115101], [13.2171874, 52.611468], [13.2172305, 52.6114185], [13.2173108, 52.6113295]]}"
way/1099625182,secondary,lane,Hennigsdorfer Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2256568, 52.6242745], [13.2253881, 52.6238948], [13.22523, 52.6236702], [13.2249869, 52.623328], [13.2247446, 52.622987], [13.2246627, 52.6228717], [13.2245654, 52.6227345], [13.2245351, 52.6226882]]}"
way/1100477874,secondary,no,Rothenbachstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.428679, 52.5720627], [13.4288953, 52.5720366]]}"
way/1100616322,residential,no,Priesterweg,unhewn_cobblestone,"{""type"": ""LineString"", ""coordinates"": [[13.35562, 52.4612479], [13.3556179, 52.4611672], [13.3556106, 52.4610024], [13.355609, 52.4609674]]}"
way/1100707498,tertiary,separate,Rubensstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3431985, 52.4740753], [13.3431944, 52.4741052], [13.3431911, 52.4741293]]}"
way/1100713914,tertiary,no,Hauptstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3411096, 52.476171], [13.3411401, 52.4761951], [13.3412363, 52.4762715]]}"
way/1100717695,tertiary,separate,Rubensstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3429689, 52.4757775], [13.3429643, 52.4758123], [13.3429599, 52.475844], [13.3429506, 52.4759168]]}"
way/1100717696,tertiary,separate,Rubensstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3429506, 52.4759168], [13.342939, 52.4760028]]}"
way/1101007793,tertiary,track,Knobelsdorffstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2811374, 52.5128132], [13.2811789, 52.5128153], [13.2813148, 52.5128227]]}"
way/1101007944,primary,track,Knobelsdorffstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2815352, 52.5128351], [13.2817143, 52.5128483], [13.2817628, 52.5128521]]}"
way/1101009909,residential,opposite,Essener Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3382171, 52.5237229], [13.3381906, 52.5237185], [13.3380566, 52.5236961]]}"
way/1101009910,residential,opposite,Essener Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3397872, 52.5239854], [13.3397658, 52.5239818], [13.3396206, 52.5239578]]}"
way/1101009970,residential,opposite,Essener Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3423104, 52.5241271], [13.3422419, 52.5241368], [13.3421933, 52.5241437], [13.3421551, 52.5241491]]}"
way/1101010199,residential,opposite,Essener Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3394984, 52.523937], [13.3382171, 52.5237229]]}"
way/1101063587,secondary,track,Sickingenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3281085, 52.5329013], [13.3281761, 52.5329136], [13.3283382, 52.5329369]]}"
way/1101064652,secondary,lane,Sickingenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3143854, 52.530343], [13.3145406, 52.5303711], [13.3145861, 52.5303803]]}"
way/1101188857,tertiary,track,Seesener Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2964583, 52.4926112], [13.2965877, 52.492517], [13.2966297, 52.4924845]]}"
way/1101188858,tertiary,track,Paulsborner Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2961338, 52.4924485], [13.2962869, 52.4925252]]}"
way/1101189576,tertiary,opposite,Suarezstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.2939726, 52.5055637], [13.2938683, 52.5054387]]}"
way/1101189578,residential,opposite,Suarezstraße,sett,"{""type"": ""LineString"", ""coordinates"": [[13.2936822, 52.5052512], [13.2926212, 52.5045176]]}"
way/1101200182,primary,track,Sophie-Charlotten-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.289146, 52.5106905], [13.2891559, 52.5106581], [13.2891663, 52.5106243], [13.2891876, 52.5105555]]}"
way/1101200523,primary,track,Knobelsdorffstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2881964, 52.5130594], [13.2882588, 52.5130644], [13.2883945, 52.5130754]]}"
way/1101200720,tertiary,track,Sophie-Charlotten-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2866591, 52.5188197], [13.2866906, 52.5187], [13.2867074, 52.5186461]]}"
way/1101200721,secondary,track,Spandauer Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2864275, 52.518805], [13.2864922, 52.5188089], [13.2866591, 52.5188197]]}"
way/1101200759,secondary,track,Spandauer Damm,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2868963, 52.5188321], [13.287507, 52.5188674], [13.2880501, 52.5188988]]}"
way/1101200910,secondary,separate,Osnabrücker Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3016924, 52.5258636], [13.3017548, 52.5258556], [13.3019498, 52.5258391], [13.3021362, 52.5258223], [13.3021998, 52.5258126]]}"
way/1101200911,secondary,separate,Osnabrücker Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3035011, 52.5256027], [13.3035424, 52.5255983], [13.3036002, 52.5255953], [13.3036661, 52.525595], [13.303776, 52.5255945]]}"
way/1101275768,secondary,track,Königin-Luise-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3019105, 52.4583134], [13.300362, 52.458034], [13.2998961, 52.457951], [13.2996937, 52.4579149], [13.2994837, 52.4578775]]}"
way/1101275769,secondary,track,Königin-Luise-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2991482, 52.4578214], [13.2990534, 52.4578081], [13.2988653, 52.4577886]]}"
way/1101276110,secondary,track,Königin-Luise-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2994837, 52.4578775], [13.2992579, 52.4578373], [13.2991482, 52.4578214]]}"
way/1101405046,secondary,separate,Brunnenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3988888, 52.5325995], [13.3988802, 52.5326203], [13.3988406, 52.5327386], [13.3988283, 52.5327713]]}"
way/1101405168,secondary,separate,Brunnenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3979828, 52.5350694], [13.3978362, 52.5354718]]}"
way/1101407406,residential,track,Birkenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3508566, 52.5298086], [13.350904, 52.5297955], [13.3510764, 52.5297478]]}"
way/1101407449,residential,track,Birkenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3474456, 52.5307075], [13.3484235, 52.5304461]]}"
way/1101506162,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.4564164, 52.5232671], [13.4563793, 52.5232121], [13.4563375, 52.5231469]]}"
way/1101506165,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4573845, 52.5247093], [13.4572974, 52.524579], [13.4572079, 52.5244452], [13.4571966, 52.5244283]]}"
way/1101506169,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4582055, 52.5255587], [13.4580178, 52.5255265], [13.4579853, 52.52552]]}"
way/1101506172,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4574019, 52.5243755], [13.4574137, 52.5243934], [13.4574956, 52.5245179], [13.4575896, 52.52466]]}"
way/1101773462,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.4563759, 52.5228812], [13.4563955, 52.5229081], [13.4564259, 52.5229498]]}"
way/1101773464,cycleway,crossing,N/A,paving_stones,"{""type"": ""LineString"", ""coordinates"": [[13.4566072, 52.5231986], [13.4566359, 52.523238], [13.4566617, 52.5232734]]}"
way/1102369965,residential,opposite,Fischerinsel,concrete,"{""type"": ""LineString"", ""coordinates"": [[13.4070835, 52.5131285], [13.4069775, 52.5130804], [13.4068045, 52.5130018], [13.4064902, 52.5128608], [13.406155, 52.5127104], [13.4060915, 52.5126819], [13.4055821, 52.5124539]]}"
way/1102384578,tertiary,track,Seegefelder Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1769521, 52.5395398], [13.1782254, 52.5392012]]}"
way/1102384579,tertiary,track,Seegefelder Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1679151, 52.5416918], [13.1687711, 52.5415051], [13.1693541, 52.5413842], [13.1693993, 52.5413756]]}"
way/1102384580,tertiary,track,Seegefelder Weg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.159704, 52.542664], [13.1625123, 52.5420419], [13.1634662, 52.5418311], [13.163742, 52.5418018], [13.1641947, 52.5418163], [13.1643753, 52.5418251]]}"
way/1102384581,tertiary,track,Seegefelder Weg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1671354, 52.5418414], [13.1676417, 52.5417483], [13.1677128, 52.5417343], [13.1679151, 52.5416918]]}"
way/1102384582,tertiary,track,Seegefelder Weg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1643753, 52.5418251], [13.1657735, 52.5418932]]}"
way/1102384583,tertiary,track,Seegefelder Weg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1587326, 52.5428819], [13.159704, 52.542664]]}"
way/1102601953,residential,track,Langenscheidtstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3615123, 52.489714], [13.3619676, 52.4894312], [13.3620615, 52.4893726]]}"
way/1102606775,residential,opposite,Gleditschstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3550038, 52.4894529], [13.3550119, 52.4893303], [13.3550291, 52.4892704]]}"
way/1102615020,residential,track,Heinz-Galinski-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3720331, 52.5555608], [13.3715223, 52.5547714], [13.3714697, 52.554691]]}"
way/1102615406,residential,track,Heinz-Galinski-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3722643, 52.5558962], [13.3720331, 52.5555608]]}"
way/1102615792,residential,track,Heinz-Galinski-Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3714697, 52.554691], [13.3713252, 52.5544699], [13.3712656, 52.5543405]]}"
way/1102675578,secondary,track,Hohenstaufenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.353509, 52.4947695], [13.3537728, 52.4947521], [13.3538512, 52.4947469], [13.3539781, 52.4947386]]}"
way/1102675629,secondary,separate,Hohenstaufenstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3480214, 52.4944892], [13.3480727, 52.4944939], [13.3490185, 52.494576]]}"
way/1102700392,tertiary,separate,Rubensstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3433651, 52.4728269], [13.3432498, 52.4737052], [13.3432017, 52.4740519]]}"
way/1104157620,cycleway,link,Regensburger Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3317121, 52.4959446], [13.3318821, 52.495879]]}"
way/1104356821,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.5454367, 52.5536509], [13.5452326, 52.5536006]]}"
way/1104639847,tertiary,no,Tauernallee,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.4046723, 52.4276205], [13.4050128, 52.4278004]]}"
way/1104706495,residential,no,Königsweg,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.144513, 52.3983132], [13.1448693, 52.3985941], [13.1449029, 52.3986206]]}"
way/1105276555,secondary,track,Exerzierstraße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3727485, 52.5541147], [13.3728817, 52.5540985], [13.3731811, 52.5540604]]}"
way/1105894357,tertiary,track,Westfälische Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.306542, 52.4928874], [13.3070215, 52.4927418], [13.3074173, 52.4926221], [13.3078391, 52.4924911], [13.3078851, 52.4924772], [13.3079028, 52.4924718], [13.3087629, 52.4922119], [13.3090376, 52.4921289], [13.3091382, 52.4920965], [13.3091948, 52.4920801], [13.3093336, 52.4920419]]}"
way/1105894358,tertiary,track,Westfälische Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3050695, 52.4933211], [13.3051881, 52.4932848], [13.3054466, 52.4932073], [13.306542, 52.4928874]]}"
way/1106097329,residential,track,Askanierring,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1949269, 52.5446029], [13.1954009, 52.543827], [13.1954317, 52.5437753], [13.1956378, 52.543443]]}"
way/1106097330,residential,track,Askanierring,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.1956378, 52.543443], [13.1956878, 52.5433644], [13.1957611, 52.5432462], [13.1958037, 52.5431776], [13.1963062, 52.5423675]]}"
way/1106101613,secondary,shared_lane,Olympische Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.2593938, 52.5162231], [13.2598221, 52.5161879], [13.2598442, 52.5161861], [13.2598883, 52.5161825], [13.2599576, 52.5161768]]}"
way/1106187854,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3379387, 52.4667341], [13.337989, 52.4667728]]}"
way/1106187855,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.337989, 52.4667728], [13.3380241, 52.4667998]]}"
way/1106187858,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3381074, 52.4669959], [13.338061, 52.4670252], [13.3379948, 52.467067]]}"
way/1106187860,cycleway,crossing,N/A,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3377346, 52.4672185], [13.3376645, 52.4672522], [13.3376038, 52.4672815], [13.3375654, 52.4673], [13.3375415, 52.4673105], [13.3375186, 52.4673206]]}"
way/1106786655,tertiary,track,Tautenburger Straße,asphalt,"{""type"": ""LineString"", ""coordinates"": [[13.3484733, 52.4230531], [13.3486858, 52.4227252], [13.3487195, 52.4226732]]}"
way/1106806881,footway,no,Siegfried-Baruch-Weg,sett,"{""type"": ""LineString"", ""coordinates"": [[13.3688352, 52.5832469], [13.3689031, 52.5832591], [13.3691045, 52.5832976]]}"
